status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Jyoshi Luck!,0,0,0,"A guy by the name of Kuroda-sensei is given a job as the new coach/adviser of the girls lacrosse club in a all female school called Felinus Academy for Girls but... it turns out to be a bumpy ride as he encounters sex fiends among the squad, and his adventures begins as he attempts to gain their respect as adviser. ",1,http://www.mangaupdates.com/series.html?id=109652,1,1,0
Complete,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Fantasy, Harem, Historical, Romance, Shoujo",1,0,0,1,0,0,1,Juuza Engi - Engetsu Sangokuden,0,0,0,"From : The Juuza. That is the name given to those of the 13th Zodiac: the cat people. Seen as a vulgar and contemptuous race, they live a life of seclusion away from human eyes. However, as the end of the Han Dynasty draws near, the rise of the Yellow Scarves has thrown the land of the Three Kingdoms into turmoil. As armies converge, a young Juuza woman named Kan'u and her village are forced out of their peaceful lives as Sousou and his punitive force press their way into the village. ",4,http://www.mangaupdates.com/series.html?id=75397,0,0,0
Discontinued,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Mature, Romance, Shoujo",1,1,0,0,0,0,0,Juuoku Shoujo,0,0,0,"From : For heroine Ooba Kanoko, life isn't much fun. Her family runs a small restaurant, where she slaves and is horribly mistreated by her two sisters, parents, and grandfather. (Not to mention the fact that her name said aloud as ""Oobaka no ko"" = ""stupid kid""!) Poor Kanoko cooks, cleans, and takes the blame when things go wrong. However, her life takes an unusual turn when her family suddenly loses what little money they had, and everything they own is about to be repossessed -- along comes a ragged looking, tall stranger with an interesting proposition that will turn Kanoko into a billion dollar Cinderella! At a price to Kanoko... ",10,http://www.mangaupdates.com/series.html?id=1341,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Jutten!,1,0,0,"Jutten! is about a boy who goes to his first day of high school, thinking it'll be full of awesome (pervy) meetings with sexy girls and whatnot, but instead has a lot of bad luck and gets peed on by a dog--amongst other things. A girl who uses her bike to drive over his ass sorta helps him and gives him a handkerchief with a 10 yen coin in it (hence the the serie's title) and ... very plausible stuff happens afterwards. ",2,http://www.mangaupdates.com/series.html?id=12159,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, GenderBender, Harem, Romance, SchoolLife, Seinen, Supernatural",0,0,0,1,1,1,0,Kämpfer,0,0,0,"Senou Natsuru is a normal high school boy. One day he wakes up to find himself turned into a girl. A stuffed tiger ""Harakiri Tora"" comes to life and tells him to fight as a female psychic fighter ""Kämpfer"". Having no idea about what's going on, Natsuru is involved in the battles against other ""Kämpfer"". Kämpfer is German for fighter. ",10,http://www.mangaupdates.com/series.html?id=23648,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Ecchi, Harem, Romance",0,0,0,1,0,0,0,Juryoku Sentai Require!!,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=64550,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Junai Shower,0,0,0,1. Bukatsu no Nochi wa... 2. Iresugi Chuui 3. Monokuro Donburi (Black or White) 4. Milk Time 5. Kanojo ga Heya wo Kaeta Wake (The Reason Why She Moved) 6. Sukoyaka Naru Seichou 7. Himi Tokkun 8. Substitute Sex 9. MS Play 10. Tomodachi no Ane 11. Midara na Kango Itashimasu. 12. Monokuro Donburi (Black or White) ,1,http://www.mangaupdates.com/series.html?id=122944,0,1,0
Complete,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Drama, Ecchi, Fantasy, Harem, Historical, Romance, Shounen",1,0,0,1,0,0,0,Joujuu Senjin!! Mushibugyo,1,0,0,"In Feudal Japan, the people of Edo are under siege by giant insects that ravage the land. The people desperately beg the government to do something about it. Thus the Insect Magistrate Office is established, gathering strong warriors to defend against the onset of pests. Jinbee Tsukishima is a young man following the belief that a weak warrior isn't a warrior at all and strives to be a master swordsman just like his father. To atone for a horrific incident that occurred at his fault, Jinbee seeks to take his father's place as a member of the Insect Magistrate Office. On his journey there, he meets the lovely Haru, a young woman who helps manage her family's tea house, and is forced to put his sword to good use in saving her from a grisly fate. This act of bravery earns him a spot in the Insect Magistrate. Will this rookie exterminator be able to rid the land of the horde of insects swarming in? ",32,http://www.mangaupdates.com/series.html?id=61643,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, SchoolLife, Seinen",0,0,0,0,1,1,0,Josou Shijo,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=66501,1,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Romance, Seinen",0,0,0,0,1,0,0,Junai Junkies,0,0,0,"From : Eiraku Juntaro is a new hire at the Young Challengers weekly magazine publishing house. Young Challengers publishes photos of cute gravure models. Juntaro would like to find pure love, but he unfortunately has a ""lucky dick,"" which grants good fortune to the people he has sex with. When his secret is known, women pursue him not for love, but for the luck he can give them. He encounters girls with various problems, like the gravure model whose career seems limited by her B-cup breasts, and the cabaret girl who dreams of breaking into the entertainment world. ",8,http://www.mangaupdates.com/series.html?id=111568,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Joshi OtaCir no Ouji-sama,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=138527,0,1,0
Complete,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Harem, Historical, Romance, Shounen",0,0,0,0,0,0,0,Joushuu Touzoku Aratamegata Hinagiku Kenzan!,1,0,0,"In this city, there is a legendary thief. An eccentric thief who lived down through the generations. A story that's told for generations. His name is Mugensai Ishikawa. ",3,http://www.mangaupdates.com/series.html?id=23264,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"Action, Comedy, Drama, Harem, Horror, Mystery, Romance, SchoolLife, Shoujo, Supernatural",1,0,0,1,0,0,0,Junketsu + Kareshi,0,0,0,"From : This seductive, paranormal romance demonstrates that love can have a way of coming back and biting you--in the neck! It's a lesson that Kana Takachiho learns all too well through her relationship with Aki, her childhood friend and pure-blood vampire! ",10,http://www.mangaupdates.com/series.html?id=55016,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife",0,0,0,0,0,0,0,Jhey Live!!,0,0,0,N/A ,3,http://www.mangaupdates.com/series.html?id=80016,1,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, GenderBender, Harem, Romance, SchoolLife, Shounen, SliceofLife",0,0,0,0,0,1,0,Josei Danshi,1,0,0,"Three girls want to make a girls-only band, but they need a singer. This one cute voice turns out to be from a boy! What will happen when this boy gets involved with them? ",5,http://www.mangaupdates.com/series.html?id=77080,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Joker no Kuni no Alice,0,0,0,"From : Alice has been living in the Clover Tower for a while now, and with the coming of April Season, she is able to see Julius again and has met with Joker. Nightmare isn’t very pleased, and comes up with ways to keep Alice distracted with all sorts of mini adventures. While Alice can’t get away from Nightmare’s penetrating gaze, she does not fear him; she may even love him. What will happen when Alice wakes up? ",3,http://www.mangaupdates.com/series.html?id=56194,0,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Supernatural",0,0,0,0,0,0,0,Joker (SENA Youtarou),0,0,0,"A collection of short stories, all drawn by the same author. Starts off with a little vampire action before diverging into a variety of other themes and settings. ",1,http://www.mangaupdates.com/series.html?id=5297,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Comedy, Drama, Harem, Romance, SchoolLife, Shoujo, Supernatural",1,0,0,1,0,0,0,Jiujiu,0,0,0,"From : The Hachiouji family hunts demons in the darkness. The heiress of the Hachiouji family, Takamichi, lost her older brother at a very young age. She isolates herself, but, one evening, two werewolf pups are given to her. After just a few years, they have grown quickly, and they even go to the same senior high school that she does! ",5,http://www.mangaupdates.com/series.html?id=39597,1,0,0
Complete,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Fantasy, Harem, Romance, SchoolLife, Scifi, Shounen, Supernatural",1,0,0,0,0,0,0,Jitsu wa Watashi wa,1,0,0,"Kuromine is a guy who does not lie, hence his nick name ""a bag full of holes"". But everyone has secrets, and even Kuromine has one. Meet the very lovely, elegant, and mysterious Shiragami whom Kuromine has new found affections for... But what is this? Why does she have humongous wings when no one's looking and super long canines? Something is very different about this girl... ",22,http://www.mangaupdates.com/series.html?id=92303,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Shoujo",0,0,0,0,0,0,0,Jewelic Nightmare Anthology,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=136922,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Jokyoushi (Drill Murata),0,0,0,"Kojima is troubled, because he met with Azumi-sensei through dating site and is now forced to have sex with her all the time. When Morimoto-sensei asks him that troubles him, he doesn't know what to do to prove that he is not lying, so he fucks her as well, because he loves her actually. Add sexually frustrated school nurse and his track and field advisor into the picture, and he is basically forced to have sex with them all the time. ",1,http://www.mangaupdates.com/series.html?id=64601,1,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Fantasy, Harem, Mature, Romance, Seinen",1,1,0,1,1,0,0,Izure Shinwa no Houkago Sensou,0,0,0,"Once before, Seven mythical Gods appeared on Earth and their battle split the earth and tore the sky. 10 years after the battle, the calamity should have passed already. However. A boy named Shinsen Raika had his true little sister abducted by a god in the battle and was currently standing in the『Academy』on an artificial island in the distant seas.Here, the night was called as after school time. During that time period, the 『Gods’ Proxy War』 were being held by using Divinity-Compatible people for gaining the seat of the law of world. On the first night, Raika was attacked by the Norse mythological God Brynhildr. With death in front of him, he acquired the detestable power of the gods; the power for revenge. Absolute Domination. Using the power from the devil eye of Balor, he tries to take back the world from Gods control. ",3,http://www.mangaupdates.com/series.html?id=136926,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, SliceofLife",0,0,0,0,0,0,0,Iwaku Tsuki! Miyakosou,1,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=70127,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,JC Ecchi,0,0,0,1. Right in the Middle of a Feast 2-5. Triple H 6. Blindfold Play 7-9. Heisei Sexual Education Reform 10 - Slimy Bath ,1,http://www.mangaupdates.com/series.html?id=45025,1,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Harem, Romance, Shounen",0,0,0,1,0,0,1,Jaryuu Tensei,1,0,0,The story is about a guy who died due to a car crash because of a young couple making out (what bad luck!) And he was reincarnated into a fantasy world - but as a dragon! An extremely funny and powerful one! Let's see how our unlucky main character lives as a badass dragon!?  ,2,http://www.mangaupdates.com/series.html?id=136131,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,1,0,Itokoi Chidori,0,0,0,"Akio Kosato is well-known by the girls in his school for his skill in creating ""love potions,"" though he himself receives no romantic attention.  That changes when a mysterious girl named Chidori appears and gives him far more attention than he ever wanted.  It turns out that Chidori is Akio's long-forgotten cousin, and there may be much more to Akio's family than he realizes. Note: One of the first series to have a volume deemed ""harmful"" under Tokyo's Bill 156. ",2,http://www.mangaupdates.com/series.html?id=62128,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shoujo, Smut",0,0,0,0,0,0,0,Iya x Shite,0,0,0,"From : Ruho Miyatsuki wants to fall in love, but she is totally unable to! One day she discovers a club that will help girls with any problem. There she meets three hot guys... Will she be able to be cured and find her prince? ",1,http://www.mangaupdates.com/series.html?id=3201,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen, Supernatural",0,1,0,1,1,0,0,Isuca,0,0,0,"Shinichirou decides to look for a job in order to pay his rent, and his teacher suggests that he work for someone at their house, doing housekeeping. However, the person who hired him was Sakuya, a girl who is the 37th head of the Shimazu family, and her job is to exorcise and eliminate unwanted creatures. Shinichirou accidentally releases one of the creatures that Sakuya captures and they cooperate to catch it. A story of comedic creature hunting begins! Note: Read if you are confused about the chapter numbering. ",9,http://www.mangaupdates.com/series.html?id=45918,1,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"Action, Adult, Adventure, Comedy, Ecchi, Fantasy, Harem, Shounen",0,0,0,1,0,0,1,Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem,1,0,0,"Konoe Yuuto was summoned to a different world where slave trading is legal. There, using his ""Skill Taker"" cheat ability, he steals the abilities of monsters he defeats, and starts building a slave harem while hoping to live a carefree life after retirement. ",3,http://www.mangaupdates.com/series.html?id=135563,0,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shounen",0,0,0,0,0,0,0,Isekai Tensei ni Kansha o,1,0,0,"In the future after several decades from now. Virtual reality (VR) gaming has been finally realized. An old man who continued to wait for VR game, start gleefully the desire of a VR game.After finishing a fun tutorial, the old man who indulge in deep emotion looking back on life. He rest his body a little while lying in front of the main start. He ended up dozing out without noticed, he in an imperceptibly different place . That how this volume has begun. This? Somehow, this is such as from different from the tutorial? Virtual reality is so realistic still amazing Na~. Hmm? Reality? Different world? No way! Are you sure? Why asked the old man to be a different world incarnated by God, to not forget the feeling of gratitude, and to enjoy a different world life in a rejuvenated both body and soul. ",0,http://www.mangaupdates.com/series.html?id=146026,0,0,0
