status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,num_chap,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Seinen",0,0,0,0,1,0,0,Harenchi Gakuen - The Company,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=19965,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Mature, SchoolLife, Shounen",0,1,0,1,0,0,0,Harenchi Gakuen,1,0,0,"The protagonist of the misadventures are Yasohachi ""Oyabun (Boss)"" Yamagishi and Mitsuko ""Jubei"" Yagyu.","13,1969",http://www.mangaupdates.com/series.html?id=8986,1,0,0
Unknown,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,"Harem, Josei, Smut",0,0,0,0,0,0,0,Harem Kitchen - 4 Kyoudai no Kimagure Sex,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=145725,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai",0,0,0,0,0,0,0,Harem Wedding - The Sweet Honeymoon,0,0,0,""".",1,http://www.mangaupdates.com/series.html?id=110264,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Harem Time Someday,0,0,0,-,,http://www.mangaupdates.com/series.html?id=76614,0,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, SchoolLife, Shounen",0,0,0,0,0,0,0,Harem Manga no Shujinkou da ga Gei na Node Mainichi ga Tsurai,1,0,0,Manga,,http://www.mangaupdates.com/series.html?id=124194,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Harem Time,0,0,0,2. Fruits wo Goshomou,1,http://www.mangaupdates.com/series.html?id=67389,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, Seinen",1,0,0,0,1,0,0,Harem Kakumei,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=5620,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,"Adult, Harem, Hentai, Shotacon",0,0,0,0,0,0,0,Harem Butai wa Boku o Shaburi Tsukusu,0,0,0,1-5. Tokujou!! Goeitai (Extra Special Guard Squad!!),1,http://www.mangaupdates.com/series.html?id=101273,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Harem Castle,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=36902,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Haramitai Kanojo - Kunoichi Drop,0,0,0,"""Ryou is rarely approached by cute girls…let alone exotic ninja-women with special psychic skills! When he’s told he’s the one-in-a-million answer to sexy Shizuku’s prayers, he’s totally powerless to resist! But are there other lascivious leading ladies waiting in the wings?",1,http://www.mangaupdates.com/series.html?id=70232,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Happy Girl,0,0,0,"They're desperate for love, and they just can't wait! Whether they're getting it on in the shower, in the kitchen, or even loudly enough for all the neighbors to hear, these girls are certainly having the time of their lives. Zukiki's new anthology is packed with ten fast-paced, sexy stories that will definitely make you happy all year long!",1,http://www.mangaupdates.com/series.html?id=59173,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Happy Ice Cream!,0,0,0,:,3,http://www.mangaupdates.com/series.html?id=10006,1,0,0
Ongoing,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, Seinen, SliceofLife",1,0,0,0,1,0,0,Hare Kon.,0,0,0,Manga,13,http://www.mangaupdates.com/series.html?id=111670,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,1,0,0,0,1,0,0,0,0,"Action, Drama, Harem, Mature, Romance, SchoolLife, Shoujo, Smut, Tragedy",1,1,0,1,0,0,0,Haou Airen,0,0,0,You can find A Tale of Happier Times (v06 extra) in the anthology,9,http://www.mangaupdates.com/series.html?id=449,1,0,0
Complete,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Adventure, Drama, Harem, Historical, MartialArts, Mature, Seinen",1,1,1,1,1,0,1,Hanzou no Mon,0,0,0,"As the secret caretaker of such an influential future leader, not only does Hanzo use vast and varied ninja talents but in living closely with Ieyasu he forms a close friendship with the young shogun.",19,http://www.mangaupdates.com/series.html?id=4978,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Seinen, SliceofLife",0,0,0,0,1,0,0,Happy Lesson,0,0,0,"Five sexy teachers, and a boy with lots to learn! Susumu Arisaka has just turned 18, and that means he can move out of the orphanage and into his childhood home. He's looking forward to finally living on his own, but five of his high school teachers have gotten there first. They're looking forward to helping him around the house - and teaching him a thing or two about life in the process. It's not at all what Susumu expected, and he's not sure if the situation's awful, or pretty darn great!",2,http://www.mangaupdates.com/series.html?id=7412,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,0,0,Happy World!,0,0,0,Manga,11,http://www.mangaupdates.com/series.html?id=245,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Seinen",0,0,0,0,1,0,0,Hanjuku Tencho!,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=37179,0,0,0
Ongoing,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen, Sports",0,0,0,0,1,0,0,Hantsu x Torasshu,0,0,0,Manga,13,http://www.mangaupdates.com/series.html?id=81910,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Hanma Meido!,0,0,0,"Okada Keiichi nearly drowned in his childhood, which left him with a trauma for water. Now he faints on the slightest touch with water. To his grief, his girlfriend takes him to the pool to charm him with her swimsuit. By accident Keiichi falls into the pool and gets rescued by the swimming instructor, Mizushima. Keiichi senses something special about her and even Mizushima seems to knows something about Keiichi's past. What will happen to Keiichi now?",1,http://www.mangaupdates.com/series.html?id=70212,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, Seinen",1,0,0,0,1,0,0,Hanikami - The 4-koma,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=114137,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Hanjuku Plum to Sugar Syrup,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=105617,0,1,0
Complete,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Historical, Romance, Shoujo",0,0,0,0,0,0,0,"Hanayaka Nari, Waga Ichizoku Yura Rhapsody",0,0,0,"The story is about Miyanomori's palace maid Asagi Haru, and the love story between Miyanomori's six sons.",1,http://www.mangaupdates.com/series.html?id=87192,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Shounen",0,0,0,0,0,0,0,Hanaukyo Maid Tai,1,0,0,"But soon after he arrives, his grandfather disappears! Taro learns that not only will he inherit the unbelievably huge estate, he will also have...access to the countless beautiful young maids working there...",14,http://www.mangaupdates.com/series.html?id=648,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, GenderBender, Harem, Romance, SchoolLife, Shoujo",1,0,0,0,0,1,0,Hanazakari no Kimitachi e,0,0,0,Note: Chapters 2 and 7 of After School are untranslated.,"23,2",http://www.mangaupdates.com/series.html?id=2,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Adventure, Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,1,Hanasaku Manimani,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=107493,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, Shoujo",1,0,0,0,0,0,0,Hanasakeru Seishounen - Tokubetsu Hen,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=64042,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Shounen, SliceofLife",0,0,0,0,0,0,0,Hanamura-san Jussai,1,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=62297,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Drama, Harem, Romance, Shoujo",1,0,0,0,0,0,0,Hanasakeru Seishounen,0,0,0,"Despite its shōjo-romance undertones, the story itself evolves as a power political mystery involving a small, middle eastern country called Raginei. Raginei as a country is only 1,000 years old, but became extremely wealthy within the last 50 years or so due to a change in ideals implemented by past King Machaty that allowed the international export of oil. While Kajika searches for her suitors and puzzles over the concept of love, the country is thrown into political turmoil and Kajika's friendship with Prince Rumaty Ivan, as well as the Burnsworth relationship with Raginei, lands her right in the middle of it all.",12,http://www.mangaupdates.com/series.html?id=1046,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen, Supernatural",0,0,0,0,1,0,0,Hanasaka!,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=50420,1,0,0
Complete,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo, Supernatural",0,0,0,0,0,0,0,Hanaori Soushi,0,0,0,"What does he want, and why does it involve Chiharu?",3,http://www.mangaupdates.com/series.html?id=62329,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Hana*Pare!,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=59678,0,1,0
Ongoing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Shounen",0,0,0,0,0,0,0,Hana x Hana,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=94597,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, SchoolLife, Shoujo",1,0,0,0,0,0,0,Hana yori Dango,0,0,0,"Although Tsukushi Makino is from a poor family, she attends an elite school for the super rich, where her life has become intertwined with the ""F4,"" the ruling boys of the school, in a whirlwind of love and confusion!",37,http://www.mangaupdates.com/series.html?id=328,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, Seinen",1,0,0,0,1,0,0,Hana wa Kurenai,0,0,0,"Country boy Midori has just moved to Tokyo to work at a job that he landed through family connections. His naïve and extremely honest personality makes him an easy target in the big city, but, at the same time, the women seem to fall in love with him. He's still a virgin and thinks that he should only have sex with the woman that he truly loves and this is also the other reason he moved to Tokyo: to find a wife. He starts working at his new company under mysterious circumstances and his love life causes Midori to have problems he has never experienced before.",7,http://www.mangaupdates.com/series.html?id=38875,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Hana Michi Otome,1,0,0,"One day, a strange and exuberant transfer student, Aozakura Yuji, appears and takes an interest in Mikoto. He's determined to start a flower arrangement club, but with a twist: he wants to photograph beautiful girls arranged with flowers. He first pursues Mikoto, both for her beauty and because he bears the same flower markings as she does. After he photographs her for a promotional poster, everyone at school can see the beauty of Mikoto and her flower markings. Will Aozakura's flower arrangement club succeed? Is this the start of a new high school life for Mikoto?",2,http://www.mangaupdates.com/series.html?id=60744,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,1,,1,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Mature, Romance, Shoujo, Smut",0,1,0,0,0,0,0,Hana ni Nare!,0,0,0,* Also contains the following stories:,16,http://www.mangaupdates.com/series.html?id=211,0,0,0
Ongoing,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,1,0,0,"Adult, Drama, Harem, Horror, Mature, Mystery, Shounen, Supernatural",1,1,0,0,0,0,0,Kono Shima ni wa Midara de Jaaku na Mono ga Sumu,1,0,0,Manga,7,http://www.mangaupdates.com/series.html?id=109772,0,0,0
Complete,1,0,1,0,0,0,0,0,0,1,0,1,0,0,,0,1,0,0,0,1,0,0,0,"Adult, Drama, Fantasy, Harem, Hentai, Historical, Lolicon, Romance",1,0,0,0,0,0,0,Hana Fuda,0,0,0,The plot:,1,http://www.mangaupdates.com/series.html?id=1639,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, Seinen, Supernatural",1,0,0,0,1,0,0,"Kono S o, Mi yo! - Cupid no Itazura",0,0,0,Manga,15,http://www.mangaupdates.com/series.html?id=47705,0,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,"Kono Naka ni Hitori, Imouto ga Iru! - Bath Time",0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=77412,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Kono Onee-san wa Fiction Desu!?,0,0,0,Manga,8,http://www.mangaupdates.com/series.html?id=56800,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Drama, Harem, Psychological, Romance, SchoolLife",1,0,0,0,0,0,0,Kono Aozora ni Yakusoku wo - Melody of the Sun and Sea,0,1,0,Manga,1,http://www.mangaupdates.com/series.html?id=13259,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,"Kono Naka ni Hitori, Imouto ga Iru!",0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=65897,1,0,0
Complete,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo, SliceofLife",0,0,0,0,0,0,0,Kono Ie de Kimi to,0,0,0,:,3,http://www.mangaupdates.com/series.html?id=3265,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Mature, Romance, Seinen",0,1,0,0,1,0,0,Konna Elf ni You wa Nai!,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=86170,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Kongou Cheer Bu!,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=70771,1,1,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Harem, Shounen",0,0,0,1,0,0,1,Konjiki no Moji Tsukai - Yuusha Yonin ni Makikomareta Unique Cheat,1,0,0,"However, only four out of five of those students had the status title of 'Hero'.",6,http://www.mangaupdates.com/series.html?id=116497,0,0,0
Ongoing,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Romance, Seinen, SliceofLife, Supernatural",0,0,0,0,1,0,0,Koneko Pancake,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=67913,0,0,0
Complete,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai, Yuri",0,0,0,0,0,0,0,Koneko Aiiku Diary,0,0,0,series:,2,http://www.mangaupdates.com/series.html?id=68296,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Kokuritsu Hitozuma Gakuen,0,0,0,5. Nama Hame Tsuushin (Live Sex Broadcast),1,http://www.mangaupdates.com/series.html?id=105855,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Romance",0,0,0,0,0,0,0,Kokuhaku Lovers,0,0,0,"Takashi and Suzuka are childhood friends. Takashi is the typical male main character who is easy going and kind of plain, Suzuka is the popular school idol who everyone loves. Due to family circumstances Takashi and Suzuka even live in the same house, furthering fueling the feeling of envy that others have against him.",1,http://www.mangaupdates.com/series.html?id=103438,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shoujo, Supernatural",0,0,0,0,0,0,0,Koisuru Uchuu,0,0,0,Manga,9,http://www.mangaupdates.com/series.html?id=34147,0,0,0
Complete,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, Shounen, Sports",0,0,0,1,0,0,0,Koko ga Uwasa no El Palacio,1,0,0,Manga,7,http://www.mangaupdates.com/series.html?id=43603,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"GenderBender, Harem, Shounen",0,0,0,0,0,1,0,Koisuru Otome to Shugo no Tate - The Shield of Aigis,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=37114,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Koiito Island e Youkoso,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=70094,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, Shoujo",0,0,0,0,0,0,0,Koiiro Ryokan,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=86572,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, Seinen",0,1,0,0,1,0,0,Koimoku,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=62779,0,0,0
Ongoing,1,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Adventure, Ecchi, Fantasy, Harem, Historical, Seinen",0,0,0,0,1,0,1,Koihime Musou,0,0,0,"After losing a family to bandits during a night raid, Kanu swears she will not let others share the pain she experienced that night. She quickly becomes a well-known and feared by villains bandit hunter. During her journey she comes across others, who wish to join her in her cause. One of them is a girl named Rin Rin, who had similar experience with bandits in the past.",2,http://www.mangaupdates.com/series.html?id=26073,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,1,0,"Comedy, Harem, Shoujo, ShounenAi",0,0,0,0,0,0,0,Koibito wa No.1 Host,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=30794,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Koibana Shinsatsushitsu,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=63357,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Koibito wa Doukyonin,0,0,0,:,,http://www.mangaupdates.com/series.html?id=61747,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, SchoolLife, Seinen",1,0,0,0,1,0,0,Koi wa  Miracle!,0,0,0,Manga,6,http://www.mangaupdates.com/series.html?id=8741,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen",0,0,0,0,1,0,0,Koibana Onsen,0,0,0,(Extra chapter in volume 3 remains untranslated).,9,http://www.mangaupdates.com/series.html?id=9974,0,0,0
Complete,0,0,1,0,0,1,0,1,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Smut, Yaoi",0,0,0,0,0,0,0,Koi wa Itsumo Arashi no You ni,0,0,0,"Mizuki gets molested on a train bound for school, and the perpetrator is none other than the school president, Azuma! Mizuki gets called to the student council room, where Azuma confesses his love for him. So begins the tale of this wacky school story.",5,http://www.mangaupdates.com/series.html?id=2605,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Romance, Seinen",0,0,0,0,1,0,0,Koibito Ijou Yome Miman,0,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=88462,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Koi to Kokoro to H no Kankei,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=69714,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Koi to Senkyo to Chocolate,0,0,0,,6,http://www.mangaupdates.com/series.html?id=61908,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Koi to Arashi to Hanadokei - Heart no Kuni no Alice - Wonderful Twin World,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=112728,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Koi no Himitsu Kichi,0,0,0,Includes short story,1,http://www.mangaupdates.com/series.html?id=6808,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Koi Kano x Ai Kano,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=85750,0,1,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Harem, Romance, SchoolLife, Scifi, Shounen",1,0,0,0,0,0,0,Koi Koi 7,1,0,0,Manga,9,http://www.mangaupdates.com/series.html?id=391,1,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, SchoolLife, Seinen, SliceofLife",0,0,0,0,1,0,0,Koi Neko,0,0,0,Manga,12,http://www.mangaupdates.com/series.html?id=13371,1,0,0
Ongoing,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Hentai, Romance, SchoolLife, SliceofLife",0,0,0,0,0,0,0,Koi Café ni Youkoso!!,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=68718,1,1,0
Ongoing,0,0,1,1,0,1,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, SliceofLife, Supernatural",0,0,0,0,0,0,0,Koi ga Saku Koro Sakura Doki - Charming Scarlet,1,0,0,"This manga is based on a adult erogame. The main male character is Asaba Yuma, and the story follows the school life he shares with many girls and his one male friend. These girls include Tsukishima Yuri and her twin sister Hanako, who is in the newspaper club, Yuma's little sister Konami, who likes shogi, and several others. Will Yuma find love in his teenage years? [tethysdust]",2,http://www.mangaupdates.com/series.html?id=104190,1,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,0,0,Koi Lemon.,0,0,0,"Since his childhood Tamaki has had a medical condition; he gets the hives every time he has skin contact with a girl. One day his sister sends him a life-sized doll so he can use it to masturbate, to his surprise it's alive...and it looks exactly like his favorite eroge heroine, Lemon-chan!",2,http://www.mangaupdates.com/series.html?id=105625,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Scifi, Shounen",0,0,0,0,0,0,0,Koharubiyori,1,0,0,"Problem is, she’s one of those ""mother-figure"" dolls who, through some obvious glitch in the programming, has one of those rare things known as “self-consciousness.” Needless to say, she gets rather distraught by the fact that her master is trying to dress her naked body up in some hentai outfit. And we are not even talking about the glitch in her programming: should she be a ""love-doll"" or ""maid-doll""? Should she sternly lectured her master on the proper role of her as  a maid? Or should she be a ""real"" maid who wait upon his every whims?",7,http://www.mangaupdates.com/series.html?id=5247,0,0,0
